tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1021,user_0325,True,Wed Jan 03 15:17:00  2024,@AskPlayStation can I get a refund for Horizon Forbidden West? bought it by accident and haven't played it,1022,
1022,AskPlayStation,False,Wed Jan 03 15:25:00  2024,You're welcome to request a refund within 14 days of purchase if the content hasn't been substantially downloaded/streamed. Please submit a request at playstation.com/refund.,,1021
1023,user_0172,True,Wed Jan 03 15:26:00  2024,"@AskPlayStation preorder bonus for Fortnite never showed up, anyone else having this issue",1024,
1024,AskPlayStation,False,Wed Jan 03 16:11:00  2024,We're looking into reports of missing preorder bonuses for Fortnite. Please DM your PSN ID and order ID so we can check your specific account.,,1023
1025,user_0374,True,Wed Jan 03 15:32:00  2024,"@AskPlayStation game freezes every time I try to save progress in EA FC 24, lost 3 hours of progress",1026,
1026,AskPlayStation,False,Wed Jan 03 15:53:00  2024,"That's really frustrating, sorry. Please make sure your system software and EA FC 24 are both fully updated, then try saving to a different storage location as a test.",,1025
1027,user_0256,True,Wed Jan 03 15:40:00  2024,"@AskPlayStation preorder bonus for Spider-Man 2 never showed up, anyone else having this issue",1028,
1028,AskPlayStation,False,Wed Jan 03 15:43:00  2024,We're looking into reports of missing preorder bonuses for Spider-Man 2. Please DM your PSN ID and order ID so we can check your specific account.,,1027
1029,user_0308,True,Wed Jan 03 15:47:00  2024,"@AskPlayStation console won't turn on at all, just a blinking blue light then nothing",1030,
1030,AskPlayStation,False,Wed Jan 03 15:50:00  2024,"That blinking blue light usually points to a power supply or boot issue. Please try a different outlet, and if it persists this likely needs a repair request.",,1029
1031,user_0308,True,Wed Jan 03 17:06:00  2024,"ok I DMed you, no response yet though",,1030
1032,user_0019,True,Wed Jan 03 15:51:00  2024,@AskPlayStation quick q — how do I set up parental controls for my kid's profile?,1033,
1033,AskPlayStation,False,Wed Jan 03 15:56:00  2024,"Sure! Go to Settings > Family and Parental Controls > select the child's account, then adjust playtime, spending and content restrictions there.",,1032
1034,user_0092,True,Wed Jan 03 15:58:00  2024,"@AskPlayStation your support keeps closing my ticket without resolving anything, done with this, case 214176",1035,
1035,AskPlayStation,False,Wed Jan 03 16:19:00  2024,We apologize for the repeated closures. Please DM your ticket number so we can reopen it and assign it to a dedicated agent.,,1034
1036,user_0166,True,Wed Jan 03 16:06:00  2024,"yo @AskPlayStation 2FA code never arrives to my email, been stuck for an hour trying to play NBA 2K24",1037,
1037,AskPlayStation,False,Wed Jan 03 16:33:00  2024,Sorry about the delay with your 2FA code — this can happen if your email provider is filtering us. Please check spam/junk folders and add PlayStation to safe senders.,,1036
1038,user_0356,True,Wed Jan 03 16:13:00  2024,"@AskPlayStation subscription renewed even though I cancelled last month, charged $4.99",1039,
1039,AskPlayStation,False,Wed Jan 03 16:37:00  2024,Sorry about that — please DM your account email so we can check the cancellation timestamp against the renewal charge and correct it if needed.,,1038
1040,user_0219,True,Wed Jan 03 16:22:00  2024,"@AskPlayStation preorder bonus for Spider-Man 2 never showed up, anyone else having this issue",1041,
1041,AskPlayStation,False,Wed Jan 03 16:45:00  2024,We're looking into reports of missing preorder bonuses for Spider-Man 2. Please DM your PSN ID and order ID so we can check your specific account.,,1040
1042,user_0219,True,Wed Jan 03 18:08:00  2024,"ok I DMed you, no response yet though",,1041
1043,user_0100,True,Wed Jan 03 16:25:00  2024,@AskPlayStation screen goes black for a few seconds randomly while playing NBA 2K24,1044,
1044,AskPlayStation,False,Wed Jan 03 16:35:00  2024,Sorry to hear that — this can be an HDMI or power-saving setting issue. Please try a different HDMI port/cable and disable 'HDMI Device Link' temporarily.,,1043
1045,user_0100,True,Wed Jan 03 17:33:00  2024,"still not working, can you plz just fix this",,1044
1046,user_0131,True,Wed Jan 03 16:32:00  2024,@AskPlayStation is there an outage right now? can't connect to the store,1047,
1047,AskPlayStation,False,Wed Jan 03 16:54:00  2024,"Nothing showing on our status page currently, but please DM your region so we can check for localized issues.",,1046
1048,user_0371,True,Wed Jan 03 16:43:00  2024,@AskPlayStation console makes a weird clicking noise on startup every time now,1049,
1049,AskPlayStation,False,Wed Jan 03 17:25:00  2024,That clicking on startup usually needs a closer look from our repair team — please start a repair request with your console's serial number.,,1048
1050,user_0331,True,Wed Jan 03 16:47:00  2024,@AskPlayStation quick q — how do I set up parental controls for my kid's profile?,1051,
1051,AskPlayStation,False,Wed Jan 03 17:20:00  2024,"Sure! Go to Settings > Family and Parental Controls > select the child's account, then adjust playtime, spending and content restrictions there.",,1050
1052,user_0029,True,Wed Jan 03 16:57:00  2024,"@AskPlayStation you people never actually fix anything, just close tickets and move on, unreal",1053,
1053,AskPlayStation,False,Wed Jan 03 17:19:00  2024,That's fair feedback and we're sorry. Please DM your ticket number so we can make sure this actually gets resolved this time.,,1052
1054,user_0174,True,Wed Jan 03 17:03:00  2024,Hey @AskPlayStation I cant login to my acount keeps saying wrong password even after reset 🙄 (ref 169429),1055,
1055,AskPlayStation,False,Wed Jan 03 17:46:00  2024,"Hi there, sorry for the trouble logging in. Please try resetting your password from account.sonyentertainmentnetwork.com and check spam for the reset email. Let us know how it goes.",,1054
1056,user_0362,True,Wed Jan 03 17:09:00  2024,"@AskPlayStation subscription renewed even though I cancelled last month, charged $19.99",1057,
1057,AskPlayStation,False,Wed Jan 03 17:14:00  2024,Sorry about that — please DM your account email so we can check the cancellation timestamp against the renewal charge and correct it if needed.,,1056
1058,user_0362,True,Wed Jan 03 19:05:00  2024,"still not working, can you please just fix this",,1057
1059,user_0020,True,Wed Jan 03 17:15:00  2024,"@AskPlayStation preorder bonus for Elden Ring never showed up, anyone else having this issue",1060,
1060,AskPlayStation,False,Wed Jan 03 17:23:00  2024,We're looking into reports of missing preorder bonuses for Elden Ring. Please DM your PSN ID and order ID so we can check your specific account.,,1059
1061,user_0159,True,Wed Jan 03 17:23:00  2024,"@AskPlayStation 4th message this week, still no resolution on my PS5 Digital Edition issue, this is a joke at this point",1062,
1062,AskPlayStation,False,Wed Jan 03 17:35:00  2024,"That's not okay, and we're sorry for the repeated back and forth. Please DM your case number so a senior agent can take this over personally.",,1061
1063,user_0060,True,Wed Jan 03 17:28:00  2024,"@AskPlayStation preorder bonus for Spider-Man 2 never showed up, anyone else having this issue",1064,
1064,AskPlayStation,False,Wed Jan 03 17:50:00  2024,We're looking into reports of missing preorder bonuses for Spider-Man 2. Please DM your PSN ID and order ID so we can check your specific account.,,1063
1065,user_0338,True,Wed Jan 03 17:40:00  2024,"@AskPlayStation HDMI port seems loose, screen keeps flickering when I bump the cable",1066,
1066,AskPlayStation,False,Wed Jan 03 18:02:00  2024,"Sorry about the flickering — a loose HDMI port usually needs a physical repair. Please try a different cable first, then start a repair request if it continues.",,1065
1067,user_0338,True,Wed Jan 03 18:33:00  2024,"ok I DMed you, no response yet though",,1066
1068,user_0344,True,Wed Jan 03 17:42:00  2024,@AskPlayStation quick q — how do I set up parental controls for my kid's profile?,1069,
1069,AskPlayStation,False,Wed Jan 03 18:02:00  2024,"Sure! Go to Settings > Family and Parental Controls > select the child's account, then adjust playtime, spending and content restrictions there.",,1068
1070,user_0294,True,Wed Jan 03 17:50:00  2024,"@AskPlayStation this is the THIRD time I'm messaging about the same issue and still no fix, unacceptable, ticket 668882",1071,
1071,AskPlayStation,False,Wed Jan 03 18:03:00  2024,We're really sorry this hasn't been resolved yet. Please DM your case/ticket number and we'll get this escalated to a senior agent right away.,,1070
1072,user_0294,True,Wed Jan 03 18:14:00  2024,"ok I DMed you, no response yet though",,1071
1073,user_0219,True,Wed Jan 03 17:59:00  2024,"@AskPlayStation genuinely considering switching to Xbox after how this has been handled, so disappointed",1074,
1074,AskPlayStation,False,Wed Jan 03 18:13:00  2024,We're sorry to hear that and don't want to lose you as a customer. Please DM your account details so we can properly investigate what's gone wrong.,,1073
1075,user_0366,True,Wed Jan 03 18:08:00  2024,"@AskPlayStation my kid bought God of War Ragnarok without permission, want my $69.99 back",1076,
1076,AskPlayStation,False,Wed Jan 03 18:45:00  2024,"We're sorry to hear that. Please make sure Family/Parental controls with a spending limit are set up, and DM your order ID so we can review this purchase.",,1075
1077,user_0366,True,Wed Jan 03 20:02:00  2024,"this didn't help, same issue is happening",,1076
1078,user_0187,True,Wed Jan 03 18:13:00  2024,"@AskPlayStation this is the THIRD time I'm messaging about the same issue and still no fix, unacceptable, ticket 593403",1079,
1079,AskPlayStation,False,Wed Jan 03 18:27:00  2024,We're really sorry this hasn't been resolved yet. Please DM your case/ticket number and we'll get this escalated to a senior agent right away.,,1078
1080,user_0058,True,Wed Jan 03 18:19:00  2024,@AskPlayStation getting error NW-31456-4 every time I try to launch anything online,1081,
1081,AskPlayStation,False,Wed Jan 03 18:52:00  2024,NW-31456-4 usually points to a network/DNS issue. Please try setting DNS to 8.8.8.8 in network settings and test the connection again.,,1080
1082,user_0155,True,Wed Jan 03 18:28:00  2024,@AskPlayStation is there an outage right now? can't connect to teh store,1083,
1083,AskPlayStation,False,Wed Jan 03 19:00:00  2024,"Nothing showing on our status page currently, but please DM your region so we can check for localized issues.",,1082
1084,user_0223,True,Wed Jan 03 18:35:00  2024,"@AskPlayStation HDMI port seems loose, screen keeps flickering when I bump the cable",1085,
1085,AskPlayStation,False,Wed Jan 03 18:59:00  2024,"Sorry about the flickering — a loose HDMI port usually needs a physical repair. Please try a different cable first, then start a repair request if it continues.",,1084
1086,user_0050,True,Wed Jan 03 18:41:00  2024,@AskPlayStation how do I transfer my saves from PS5 to my new PS5?,1087,
1087,AskPlayStation,False,Wed Jan 03 18:55:00  2024,"You can use the built-in Console-to-Console transfer over Wi-Fi, or back up to a USB drive/cloud and restore on the new console — happy to send a step-by-step guide.",,1086
1088,user_0047,True,Wed Jan 03 18:46:00  2024,"@AskPlayStation 4th message this week, still no resolution on my PS4 Pro issue, this is a joke at this point",1089,
1089,AskPlayStation,False,Wed Jan 03 18:57:00  2024,"That's not okay, and we're sorry for the repeated back and forth. Please DM your case number so a senior agent can take this over personally.",,1088
1090,user_0296,True,Wed Jan 03 18:55:00  2024,"Hey @AskPlayStation I cant login to my account, keeps saying wrong password even after reset  (ref 657062)",1091,
1091,AskPlayStation,False,Wed Jan 03 19:10:00  2024,"Hi there, sorry for the trouble logging in. Please try resetting your password from account.sonyentertainmentnetwork.com and check spam for the reset email. Let us know how it goes.",,1090
1092,user_0314,True,Wed Jan 03 19:03:00  2024,"@AskPlayStation still waiting on my refund from 2 weeks ago, ticket #193624",1093,
